   Time             I(L1)             Ibat              V(L1)             K2                K1                Vbat_U            Vbat            
 3.476000000E+004  0.000000000E+000 -1.350094381E-007 -6.999859153E-005  1.000000000E+000  0.000000000E+000 -6.409845712E-001  3.206409846E+002 
 3.477000000E+004  0.000000000E+000 -1.350094381E-007 -1.205033897E-005  1.000000000E+000  0.000000000E+000 -6.409845706E-001  3.206409846E+002 
 3.478000000E+004  0.000000000E+000 -1.350094381E-007 -6.999163759E-005  1.000000000E+000  0.000000000E+000 -6.409845700E-001  3.206409846E+002 
 3.479000000E+004  0.000000000E+000 -1.349816825E-007 -1.205729194E-005  1.000000000E+000  0.000000000E+000 -6.409845694E-001  3.206409846E+002 
 3.480000000E+004  0.000000000E+000 -1.350094381E-007 -6.998468524E-005  1.000000000E+000  0.000000000E+000 -6.409845688E-001  3.206409846E+002 
 3.481000000E+004  0.000000000E+000 -1.349539269E-007 -1.206424332E-005  1.000000000E+000  0.000000000E+000 -6.409845682E-001  3.206409846E+002 
 3.482000000E+004  0.000000000E+000 -1.349539269E-007 -6.997773465E-005  1.000000000E+000  0.000000000E+000 -6.409845676E-001  3.206409846E+002 
 3.483000000E+004  0.000000000E+000 -1.350094381E-007 -1.207119283E-005  1.000000000E+000  0.000000000E+000 -6.409845670E-001  3.206409846E+002 
 3.484000000E+004  0.000000000E+000 -1.349816825E-007 -6.997078583E-005  1.000000000E+000  0.000000000E+000 -6.409845664E-001  3.206409846E+002 
 3.485000000E+004  0.000000000E+000 -1.349816825E-007 -1.207814074E-005  1.000000000E+000  0.000000000E+000 -6.409845658E-001  3.206409846E+002 
 3.486000000E+004  0.000000000E+000 -1.350094381E-007 -6.996383860E-005  1.000000000E+000  0.000000000E+000 -6.409845652E-001  3.206409846E+002 
 3.487000000E+004  0.000000000E+000 -1.349816825E-007 -1.208508695E-005  1.000000000E+000  0.000000000E+000 -6.409845646E-001  3.206409846E+002 
 3.488000000E+004  0.000000000E+000 -1.350094381E-007 -6.995689307E-005  1.000000000E+000  0.000000000E+000 -6.409845640E-001  3.206409846E+002 
 3.489000000E+004  0.000000000E+000 -1.348984158E-007 -1.209203157E-005  1.000000000E+000  0.000000000E+000 -6.409845634E-001  3.206409846E+002 
 3.490000000E+004  0.000000000E+000 -1.349816825E-007 -6.994994908E-005  1.000000000E+000  0.000000000E+000 -6.409845628E-001  3.206409846E+002 
 3.491000000E+004  0.000000000E+000 -1.349816825E-007 -1.209897459E-005  1.000000000E+000  0.000000000E+000 -6.409845622E-001  3.206409846E+002 
 3.492000000E+004  0.000000000E+000 -1.349539269E-007 -6.994300679E-005  1.000000000E+000  0.000000000E+000 -6.409845616E-001  3.206409846E+002 
 3.493000000E+004  0.000000000E+000 -1.349816825E-007 -1.210591591E-005  1.000000000E+000  0.000000000E+000 -6.409845610E-001  3.206409846E+002 
 3.494000000E+004  0.000000000E+000 -1.349816825E-007 -6.993606615E-005  1.000000000E+000  0.000000000E+000 -6.409845604E-001  3.206409846E+002 
 3.495000000E+004  0.000000000E+000 -1.350094381E-007 -1.211285553E-005  1.000000000E+000  0.000000000E+000 -6.409845598E-001  3.206409846E+002 
 3.496000000E+004  0.000000000E+000 -1.350094381E-007 -6.992912728E-005  1.000000000E+000  0.000000000E+000 -6.409845592E-001  3.206409846E+002 
 3.497000000E+004  0.000000000E+000 -1.349539269E-007 -1.211979344E-005  1.000000000E+000  0.000000000E+000 -6.409845586E-001  3.206409846E+002 
 3.498000000E+004  0.000000000E+000 -1.349816825E-007 -6.992219005E-005  1.000000000E+000  0.000000000E+000 -6.409845580E-001  3.206409846E+002 
 3.499000000E+004  0.000000000E+000 -1.349539269E-007 -1.212672970E-005  1.000000000E+000  0.000000000E+000 -6.409845574E-001  3.206409846E+002 
 3.500000000E+004  0.000000000E+000 -1.349816825E-007 -6.991525441E-005  1.000000000E+000  0.000000000E+000 -6.409845568E-001  3.206409846E+002 
 3.501000000E+004  0.000000000E+000 -1.350094381E-007 -1.213366431E-005  1.000000000E+000  0.000000000E+000 -6.409845562E-001  3.206409846E+002 
 3.502000000E+004  0.000000000E+000 -1.349539269E-007 -6.990832048E-005  1.000000000E+000  0.000000000E+000 -6.409845556E-001  3.206409846E+002 
 3.503000000E+004  0.000000000E+000 -1.349816825E-007 -1.214059733E-005  1.000000000E+000  0.000000000E+000 -6.409845550E-001  3.206409846E+002 
 3.504000000E+004  0.000000000E+000 -1.349816825E-007 -6.990138814E-005  1.000000000E+000  0.000000000E+000 -6.409845544E-001  3.206409846E+002 
 3.505000000E+004  0.000000000E+000 -1.349539269E-007 -1.214752865E-005  1.000000000E+000  0.000000000E+000 -6.409845538E-001  3.206409846E+002 
 3.506000000E+004  0.000000000E+000 -1.349816825E-007 -6.989445751E-005  1.000000000E+000  0.000000000E+000 -6.409845532E-001  3.206409846E+002 
 3.507000000E+004  0.000000000E+000 -1.349816825E-007 -1.215445837E-005  1.000000000E+000  0.000000000E+000 -6.409845526E-001  3.206409846E+002 
 3.508000000E+004  0.000000000E+000 -1.349539269E-007 -6.988752847E-005  1.000000000E+000  0.000000000E+000 -6.409845520E-001  3.206409846E+002 
 3.509000000E+004  0.000000000E+000 -1.349816825E-007 -1.216138645E-005  1.000000000E+000  0.000000000E+000 -6.409845514E-001  3.206409846E+002 
 3.510000000E+004  0.000000000E+000 -1.350094381E-007 -6.988060113E-005  1.000000000E+000  0.000000000E+000 -6.409845508E-001  3.206409846E+002 
 3.511000000E+004  0.000000000E+000 -1.349816825E-007 -1.216831276E-005  1.000000000E+000  0.000000000E+000 -6.409845502E-001  3.206409845E+002 
 3.512000000E+004  0.000000000E+000 -1.349816825E-007 -6.987367544E-005  1.000000000E+000  0.000000000E+000 -6.409845496E-001  3.206409845E+002 
 3.513000000E+004  0.000000000E+000 -1.350371936E-007 -1.217523749E-005  1.000000000E+000  0.000000000E+000 -6.409845490E-001  3.206409845E+002 
 3.514000000E+004  0.000000000E+000 -1.349816825E-007 -6.986675146E-005  1.000000000E+000  0.000000000E+000 -6.409845484E-001  3.206409845E+002 
 3.515000000E+004  0.000000000E+000 -1.350649492E-007 -1.218216045E-005  1.000000000E+000  0.000000000E+000 -6.409845478E-001  3.206409845E+002 
 3.516000000E+004  0.000000000E+000 -1.350094381E-007 -6.985982918E-005  1.000000000E+000  0.000000000E+000 -6.409845472E-001  3.206409845E+002 
 3.517000000E+004  0.000000000E+000 -1.350094381E-007 -1.218908181E-005  1.000000000E+000  0.000000000E+000 -6.409845466E-001  3.206409845E+002 
 3.518000000E+004  0.000000000E+000 -1.349539269E-007 -6.985290850E-005  1.000000000E+000  0.000000000E+000 -6.409845460E-001  3.206409845E+002 
 3.519000000E+004  0.000000000E+000 -1.349539269E-007 -1.219600148E-005  1.000000000E+000  0.000000000E+000 -6.409845454E-001  3.206409845E+002 
 3.520000000E+004  0.000000000E+000 -1.350094381E-007 -6.984598951E-005  1.000000000E+000  0.000000000E+000 -6.409845448E-001  3.206409845E+002 
 3.521000000E+004  0.000000000E+000 -1.349816825E-007 -1.220291955E-005  1.000000000E+000  0.000000000E+000 -6.409845442E-001  3.206409845E+002 
 3.522000000E+004  0.000000000E+000 -1.349539269E-007 -6.983907207E-005  1.000000000E+000  0.000000000E+000 -6.409845436E-001  3.206409845E+002 
 3.523000000E+004  0.000000000E+000 -1.350094381E-007 -1.220983597E-005  1.000000000E+000  0.000000000E+000 -6.409845430E-001  3.206409845E+002 
 3.524000000E+004  0.000000000E+000 -1.350094381E-007 -6.983215644E-005  1.000000000E+000  0.000000000E+000 -6.409845424E-001  3.206409845E+002 
 3.525000000E+004  0.000000000E+000 -1.350094381E-007 -1.221675063E-005  1.000000000E+000  0.000000000E+000 -6.409845418E-001  3.206409845E+002 
 3.526000000E+004  0.000000000E+000 -1.349261713E-007 -6.982524241E-005  1.000000000E+000  0.000000000E+000 -6.409845412E-001  3.206409845E+002 
 3.527000000E+004  0.000000000E+000 -1.349539269E-007 -1.222366370E-005  1.000000000E+000  0.000000000E+000 -6.409845406E-001  3.206409845E+002 
 3.528000000E+004  0.000000000E+000 -1.350094381E-007 -6.981833008E-005  1.000000000E+000  0.000000000E+000 -6.409845400E-001  3.206409845E+002 
 3.529000000E+004  0.000000000E+000 -1.349816825E-007 -1.223057501E-005  1.000000000E+000  0.000000000E+000 -6.409845394E-001  3.206409845E+002 
 3.530000000E+004  0.000000000E+000 -1.349816825E-007 -6.981141945E-005  1.000000000E+000  0.000000000E+000 -6.409845388E-001  3.206409845E+002 
 3.531000000E+004  0.000000000E+000 -1.350094381E-007 -1.223748467E-005  1.000000000E+000  0.000000000E+000 -6.409845382E-001  3.206409845E+002 
 3.532000000E+004  0.000000000E+000 -1.350094381E-007 -6.980451047E-005  1.000000000E+000  0.000000000E+000 -6.409845376E-001  3.206409845E+002 
 3.533000000E+004  0.000000000E+000 -1.350094381E-007 -1.224439262E-005  1.000000000E+000  0.000000000E+000 -6.409845370E-001  3.206409845E+002 
 3.534000000E+004  0.000000000E+000 -1.349816825E-007 -6.979760320E-005  1.000000000E+000  0.000000000E+000 -6.409845364E-001  3.206409845E+002 
 3.535000000E+004  0.000000000E+000 -1.350094381E-007 -1.225129898E-005  1.000000000E+000  0.000000000E+000 -6.409845358E-001  3.206409845E+002 
 3.536000000E+004  0.000000000E+000 -1.349816825E-007 -6.979069752E-005  1.000000000E+000  0.000000000E+000 -6.409845352E-001  3.206409845E+002 
 3.537000000E+004  0.000000000E+000 -1.349816825E-007 -1.225820370E-005  1.000000000E+000  0.000000000E+000 -6.409845346E-001  3.206409845E+002 
 3.538000000E+004  0.000000000E+000 -1.350094381E-007 -6.978379349E-005  1.000000000E+000  0.000000000E+000 -6.409845340E-001  3.206409845E+002 
 3.539000000E+004  0.000000000E+000 -1.349816825E-007 -1.226510676E-005  1.000000000E+000  0.000000000E+000 -6.409845334E-001  3.206409845E+002 
 3.540000000E+004  0.000000000E+000 -1.349816825E-007 -6.977689105E-005  1.000000000E+000  0.000000000E+000 -6.409845328E-001  3.206409845E+002 
 3.541000000E+004  0.000000000E+000 -1.349816825E-007 -1.227200823E-005  1.000000000E+000  0.000000000E+000 -6.409845322E-001  3.206409845E+002 
 3.542000000E+004  0.000000000E+000 -1.349539269E-007 -6.976999032E-005  1.000000000E+000  0.000000000E+000 -6.409845316E-001  3.206409845E+002 
 3.543000000E+004  0.000000000E+000 -1.349816825E-007 -1.227890800E-005  1.000000000E+000  0.000000000E+000 -6.409845310E-001  3.206409845E+002 
 3.544000000E+004  0.000000000E+000 -1.350094381E-007 -6.976309118E-005  1.000000000E+000  0.000000000E+000 -6.409845304E-001  3.206409845E+002 
 3.545000000E+004  0.000000000E+000 -1.350094381E-007 -1.228580618E-005  1.000000000E+000  0.000000000E+000 -6.409845298E-001  3.206409845E+002 
 3.546000000E+004  0.000000000E+000 -1.350094381E-007 -6.975619374E-005  1.000000000E+000  0.000000000E+000 -6.409845292E-001  3.206409845E+002 
 3.547000000E+004  0.000000000E+000 -1.349816825E-007 -1.229270259E-005  1.000000000E+000  0.000000000E+000 -6.409845286E-001  3.206409845E+002 
 3.548000000E+004  0.000000000E+000 -1.349816825E-007 -6.974929801E-005  1.000000000E+000  0.000000000E+000 -6.409845280E-001  3.206409845E+002 
 3.549000000E+004  0.000000000E+000 -1.349539269E-007 -1.229959742E-005  1.000000000E+000  0.000000000E+000 -6.409845274E-001  3.206409845E+002 
 3.550000000E+004  0.000000000E+000 -1.349816825E-007 -6.974240387E-005  1.000000000E+000  0.000000000E+000 -6.409845268E-001  3.206409845E+002 
 3.551000000E+004  0.000000000E+000 -1.350094381E-007 -1.230649053E-005  1.000000000E+000  0.000000000E+000 -6.409845262E-001  3.206409845E+002 
 3.552000000E+004  0.000000000E+000 -1.350094381E-007 -6.973551143E-005  1.000000000E+000  0.000000000E+000 -6.409845256E-001  3.206409845E+002 
 3.553000000E+004  0.000000000E+000 -1.350094381E-007 -1.231338206E-005  1.000000000E+000  0.000000000E+000 -6.409845250E-001  3.206409845E+002 
 3.554000000E+004  0.000000000E+000 -1.350094381E-007 -6.972862053E-005  1.000000000E+000  0.000000000E+000 -6.409845244E-001  3.206409845E+002 
 3.555000000E+004  0.000000000E+000 -1.349816825E-007 -1.232027199E-005  1.000000000E+000  0.000000000E+000 -6.409845238E-001  3.206409845E+002 
 3.556000000E+004  0.000000000E+000 -1.349816825E-007 -6.972173134E-005  1.000000000E+000  0.000000000E+000 -6.409845232E-001  3.206409845E+002 
 3.557000000E+004  0.000000000E+000 -1.349539269E-007 -1.232716022E-005  1.000000000E+000  0.000000000E+000 -6.409845226E-001  3.206409845E+002 
 3.558000000E+004  0.000000000E+000 -1.349816825E-007 -6.971484373E-005  1.000000000E+000  0.000000000E+000 -6.409845220E-001  3.206409845E+002 
 3.559000000E+004  0.000000000E+000 -1.349816825E-007 -1.233404686E-005  1.000000000E+000  0.000000000E+000 -6.409845214E-001  3.206409845E+002 
 3.560000000E+004  0.000000000E+000 -1.350094381E-007 -6.970795783E-005  1.000000000E+000  0.000000000E+000 -6.409845208E-001  3.206409845E+002 
 3.561000000E+004  0.000000000E+000 -1.350371936E-007 -1.234093173E-005  1.000000000E+000  0.000000000E+000 -6.409845202E-001  3.206409845E+002 
 3.562000000E+004  0.000000000E+000 -1.349816825E-007 -6.970107364E-005  1.000000000E+000  0.000000000E+000 -6.409845196E-001  3.206409845E+002 
 3.563000000E+004  0.000000000E+000 -1.350094381E-007 -1.234781502E-005  1.000000000E+000  0.000000000E+000 -6.409845190E-001  3.206409845E+002 
 3.564000000E+004  0.000000000E+000 -1.350094381E-007 -6.969419104E-005  1.000000000E+000  0.000000000E+000 -6.409845184E-001  3.206409845E+002 
 3.565000000E+004  0.000000000E+000 -1.350094381E-007 -1.235469659E-005  1.000000000E+000  0.000000000E+000 -6.409845178E-001  3.206409845E+002 
 3.566000000E+004  0.000000000E+000 -1.350371936E-007 -6.968731014E-005  1.000000000E+000  0.000000000E+000 -6.409845172E-001  3.206409845E+002 
 3.567000000E+004  0.000000000E+000 -1.350094381E-007 -1.236157652E-005  1.000000000E+000  0.000000000E+000 -6.409845166E-001  3.206409845E+002 
 3.568000000E+004  0.000000000E+000 -1.349816825E-007 -6.968043084E-005  1.000000000E+000  0.000000000E+000 -6.409845160E-001  3.206409845E+002 
 3.569000000E+004  0.000000000E+000 -1.349816825E-007 -1.236845486E-005  1.000000000E+000  0.000000000E+000 -6.409845154E-001  3.206409845E+002 
 3.570000000E+004  0.000000000E+000 -1.349539269E-007 -6.967355324E-005  1.000000000E+000  0.000000000E+000 -6.409845148E-001  3.206409845E+002 
 3.571000000E+004  0.000000000E+000 -1.350094381E-007 -1.237533149E-005  1.000000000E+000  0.000000000E+000 -6.409845142E-001  3.206409845E+002 
 3.572000000E+004  0.000000000E+000 -1.349816825E-007 -6.966667723E-005  1.000000000E+000  0.000000000E+000 -6.409845136E-001  3.206409845E+002 
 3.573000000E+004  0.000000000E+000 -1.349816825E-007 -1.238220653E-005  1.000000000E+000  0.000000000E+000 -6.409845130E-001  3.206409845E+002 
 3.574000000E+004  0.000000000E+000 -1.350094381E-007 -6.965980293E-005  1.000000000E+000  0.000000000E+000 -6.409845124E-001  3.206409845E+002 
 3.575000000E+004  0.000000000E+000 -1.350371936E-007 -1.238907981E-005  1.000000000E+000  0.000000000E+000 -6.409845118E-001  3.206409845E+002 
 3.576000000E+004  0.000000000E+000 -1.350094381E-007 -6.965293034E-005  1.000000000E+000  0.000000000E+000 -6.409845112E-001  3.206409845E+002 
 3.577000000E+004  0.000000000E+000 -1.349539269E-007 -1.239595150E-005  1.000000000E+000  0.000000000E+000 -6.409845106E-001  3.206409845E+002 
 3.578000000E+004  0.000000000E+000 -1.349816825E-007 -6.964605933E-005  1.000000000E+000  0.000000000E+000 -6.409845100E-001  3.206409845E+002 
 3.579000000E+004  0.000000000E+000 -1.349261713E-007 -1.240282148E-005  1.000000000E+000  0.000000000E+000 -6.409845094E-001  3.206409845E+002 
 3.580000000E+004  0.000000000E+000 -1.350094381E-007 -6.963919003E-005  1.000000000E+000  0.000000000E+000 -6.409845088E-001  3.206409845E+002 
 3.581000000E+004  0.000000000E+000 -1.349816825E-007 -1.240968987E-005  1.000000000E+000  0.000000000E+000 -6.409845082E-001  3.206409845E+002 
 3.582000000E+004  0.000000000E+000 -1.349816825E-007 -6.963232227E-005  1.000000000E+000  0.000000000E+000 -6.409845076E-001  3.206409845E+002 
 3.583000000E+004  0.000000000E+000 -1.350094381E-007 -1.241655667E-005  1.000000000E+000  0.000000000E+000 -6.409845070E-001  3.206409845E+002 
 3.584000000E+004  0.000000000E+000 -1.350371936E-007 -6.962545621E-005  1.000000000E+000  0.000000000E+000 -6.409845064E-001  3.206409845E+002 
 3.585000000E+004  0.000000000E+000 -1.350094381E-007 -1.242342177E-005  1.000000000E+000  0.000000000E+000 -6.409845058E-001  3.206409845E+002 
 3.586000000E+004  0.000000000E+000 -1.349539269E-007 -6.961859174E-005  1.000000000E+000  0.000000000E+000 -6.409845052E-001  3.206409845E+002 
 3.587000000E+004  0.000000000E+000 -1.349816825E-007 -1.243028527E-005  1.000000000E+000  0.000000000E+000 -6.409845046E-001  3.206409845E+002 
 3.588000000E+004  0.000000000E+000 -1.350094381E-007 -6.961172892E-005  1.000000000E+000  0.000000000E+000 -6.409845040E-001  3.206409845E+002 
 3.589000000E+004  0.000000000E+000 -1.349816825E-007 -1.243714706E-005  1.000000000E+000  0.000000000E+000 -6.409845034E-001  3.206409845E+002 
 3.590000000E+004  0.000000000E+000 -1.350094381E-007 -6.960486780E-005  1.000000000E+000  0.000000000E+000 -6.409845028E-001  3.206409845E+002 
 3.591000000E+004  0.000000000E+000 -1.349816825E-007 -1.244400727E-005  1.000000000E+000  0.000000000E+000 -6.409845022E-001  3.206409845E+002 
 3.592000000E+004  0.000000000E+000 -1.349816825E-007 -6.959800828E-005  1.000000000E+000  0.000000000E+000 -6.409845016E-001  3.206409845E+002 
 3.593000000E+004  0.000000000E+000 -1.349816825E-007 -1.245086577E-005  1.000000000E+000  0.000000000E+000 -6.409845010E-001  3.206409845E+002 
 3.594000000E+004  0.000000000E+000 -1.349816825E-007 -6.959115046E-005  1.000000000E+000  0.000000000E+000 -6.409845004E-001  3.206409845E+002 
 3.595000000E+004  0.000000000E+000 -1.350094381E-007 -1.245772268E-005  1.000000000E+000  0.000000000E+000 -6.409844998E-001  3.206409845E+002 
 3.596000000E+004  0.000000000E+000 -1.350094381E-007 -6.958429418E-005  1.000000000E+000  0.000000000E+000 -6.409844992E-001  3.206409845E+002 
 3.597000000E+004  0.000000000E+000 -1.349816825E-007 -1.246457799E-005  1.000000000E+000  0.000000000E+000 -6.409844986E-001  3.206409845E+002 
 3.598000000E+004  0.000000000E+000 -1.349816825E-007 -6.957743960E-005  1.000000000E+000  0.000000000E+000 -6.409844980E-001  3.206409845E+002 
 3.599000000E+004  0.000000000E+000 -1.349539269E-007 -1.247143160E-005  1.000000000E+000  0.000000000E+000 -6.409844974E-001  3.206409845E+002 
 3.600000000E+004  0.000000000E+000 -1.350094381E-007 -6.957058662E-005  1.000000000E+000  0.000000000E+000 -6.409844968E-001  3.206409845E+002 
 3.601000000E+004  0.000000000E+000 -1.349539269E-007 -1.247828362E-005  1.000000000E+000  0.000000000E+000 -6.409844962E-001  3.206409845E+002 
 3.602000000E+004  0.000000000E+000 -1.349816825E-007 -6.956373534E-005  1.000000000E+000  0.000000000E+000 -6.409844956E-001  3.206409845E+002 
 3.603000000E+004  0.000000000E+000 -1.349816825E-007 -1.248513394E-005  1.000000000E+000  0.000000000E+000 -6.409844950E-001  3.206409845E+002 
